Deck,Enemy,Probability,Max Simultaneous,Tier
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,2
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,3
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,3
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,3
,AiWeek/Runners/MeleeRunner,0.25,0,3
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,4
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,4
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,4
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,3,4
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,5
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,5
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,5
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,3,5
,AiWeek/Runners/MeleeRunner,0.25,0,5
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,6
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,6
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,6
,AiWeek/Ancients/MeleeAncient,1,3,6
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,7
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,7
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,7
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,2,7
,AiWeek/Ancients/MeleeAncient,1,2,7
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,8
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,8
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,8
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),1,2,8
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,1,8
,AiWeek/Ancients/MeleeAncient,1,1,8
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,9
,Corredor (AiWeek/Runners/SuicideRunner),0.25,8,9
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,9
,Sanador Antiguo (AiWeek/Ancients/HealingAncient),1,2,9
,AiWeek/Ancients/MeleeAncient,1,2,9
,Tóxico Antiguo (AiWeek/Ancients/ToxicAncient),1,2,9
OrokinDefenseSquad,Corrupted Lancer (RifleLancer),0.75,0,0
,Corrupted Crewman (RifleSpacemanAgent),0.75,0,0
,Corrupted Ancient (OrokinHealingAncient),0.5,0,2
,OrokinMinigunBombard,0.25,0,2
,Orokin Drone (OrokinShieldDroneAgent),0.25,0,1
,Corrupted Moa (OrokinMoaBipedAgent),0.5,0,1
OrokinSabotageGrineer,Corrupted Lancer (RifleLancer),0.75,0,0
,Corrupted Crewman (RifleSpacemanAgent),0.75,0,0
,Corrupted Ancient (OrokinHealingAncient),0.1,0,0
,OrokinMinigunBombard,0.2,0,0
,Orokin Drone (OrokinShieldDroneAgent),0.30000001,0,0
,Corrupted Moa (OrokinMoaBipedAgent),0.1,0,0
,AIWeek/EliteRifleLancer,0.1,0,0
,AIWeek/MinigunBombard,0.050000001,0,0
,AIWeek/ShotgunLancer,0.050000001,0,0
,AIWeek/EliteRifleLancer,1,0,1
,AIWeek/BladeSawmanNoCoverSurvival,0.2,3,1
,AIWeek/ShotgunLancer,0.25,0,1
,AIWeek/MinigunBombard,0.050000001,2,1
,AIWeek/ShieldLancer,1,3,1
,AIWeek/GrineerFemale,0.1,2,1
,AIWeek/RocketBombard,0.0024999999,1,1
,AIWeek/MinigunBombard,1,0,2
,AIWeek/RocketBombard,1,0,2
,AIWeek/JetpackMarine,1,0,2
,AIWeek/IncendiaryBombard,1,0,2
OrokinSquadOne,Corrupted Lancer (RifleLancer),0.75,0,0
,Corrupted Crewman (RifleSpacemanAgent),0.75,0,0
,Corrupted Ancient (OrokinHealingAncient),0.1,0,0
,OrokinMinigunBombard,0.2,0,0
,Orokin Drone (OrokinShieldDroneAgent),0.30000001,0,0
,Corrupted Moa (OrokinMoaBipedAgent),0.1,0,0
OrokinSurvivalA,Corrupted Lancer (RifleLancer),1,0,0
,Corrupted Crewman (RifleSpacemanAgent),0.5,0,0
,Corrupted Lancer (RifleLancer),1,0,1
,Corrupted Crewman (RifleSpacemanAgent),1,0,1
,Corrupted Lancer (RifleLancer),1,0,2
,Corrupted Crewman (RifleSpacemanAgent),1,0,2
,Orokin Drone (OrokinShieldDroneAgent),1,2,2
,Corrupted Lancer (RifleLancer),1,0,3
,Corrupted Crewman (RifleSpacemanAgent),1,0,3
,Orokin Drone (OrokinShieldDroneAgent),1,2,3
,Corrupted Lancer (RifleLancer),1,0,4
,Corrupted Crewman (RifleSpacemanAgent),1,0,4
,Orokin Drone (OrokinShieldDroneAgent),1,2,4
,OrokinMinigunBombard,1,2,4
,Corrupted Lancer (RifleLancer),1,0,5
,Corrupted Crewman (RifleSpacemanAgent),1,0,5
,Orokin Drone (OrokinShieldDroneAgent),1,2,5
,Corrupted Ancient (OrokinHealingAncient),1,2,5
,Corrupted Lancer (RifleLancer),1,0,6
,Corrupted Crewman (RifleSpacemanAgent),1,0,6
,Orokin Drone (OrokinShieldDroneAgent),1,3,6
,OrokinMinigunBombard,1,3,6
,Corrupted Lancer (RifleLancer),1,0,7
,Corrupted Crewman (RifleSpacemanAgent),1,0,7
,Orokin Drone (OrokinShieldDroneAgent),1,3,7
,Corrupted Ancient (OrokinHealingAncient),1,1,7
,Corrupted Moa (OrokinMoaBipedAgent),1,1,7
,OrokinMinigunBombard,1,1,7
,Corrupted Lancer (RifleLancer),1,0,8
,Corrupted Crewman (RifleSpacemanAgent),1,0,8
,Orokin Drone (OrokinShieldDroneAgent),1,3,8
,Corrupted Ancient (OrokinHealingAncient),1,2,8
,OrokinMinigunBombard,1,2,8
,Corrupted Lancer (RifleLancer),1,0,9
,Corrupted Crewman (RifleSpacemanAgent),1,0,9
,Orokin Drone (OrokinShieldDroneAgent),1,3,9
,Corrupted Ancient (OrokinHealingAncient),1,2,9
,Corrupted Moa (OrokinMoaBipedAgent),1,2,9
,OrokinMinigunBombard,1,2,9
SupCorpusInfestedMix,Tripulante (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Moa Onda De Choque (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Halieto De Escudo (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,Tripulante Aguijón (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,Moa Híbrido (BipedRobot/AIWeek/SuperMoaBipedAgent),0.25,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.5,0,0
,Charger (AiWeek/Quadrupeds/Quadruped),1,0,0
,Corredor (AiWeek/Runners/SuicideRunner),1,0,0
,Saltador (AiWeek/Runners/LeapingRunner),0.25,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,Arrastrador Tóxico (AiWeek/Crawlers/NoxiousCrawler),0.025,0,0
,AiWeek/Crawlers/GrenadeCrawler,0.1,0,0
TestSectorGrineer,AIWeek/RifleLancer,1,0,0
GrineerShipyardsA,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,2,0
,AIWeek/RocketBombard,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.1,0,0
,AIWeek/JetpackMarine,0.050000001,0,0
,AIWeek/GrineerMeleeStaffAgent,0.2,0,0
CorpusGrineerInvasionEasy,Tripulante (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,Moa Onda De Choque (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Oxium Osprey (Drones/AIWeek/SuicideDroneAgent),0.1,0,0
,Halieto De Escudo (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,Tripulante Aguijón (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
CorpusGrineerInvasionHard,Tripulante (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,Moa Onda De Choque (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Oxium Osprey (Drones/AIWeek/SuicideDroneAgent),0.050000001,0,0
,Halieto De Escudo (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,Tripulante Aguijón (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeCorpusInvasion,Tripulante (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.30000001,0,0
,Moa Onda De Choque (BipedRobot/AIWeek/ShockwaveBipedAgent),0.5,0,0
,Tripulante Aguijón (Spaceman/AIWeek/MeleeSpacemanAgent),0.1,0,0
,Moa Híbrido (BipedRobot/AIWeek/SuperMoaBipedAgent),0.60000002,0,0
,Moa Cañon Electrico (BipedRobot/AIWeek/RailgunBipedAgent),0.40000001,0,0
,Halieto De Escudo (Drones/AIWeek/ShieldDroneAgent),0.40000001,0,0
,Tech Corpus (Spaceman/AIWeek/DeployableSpacemanAgent),0.60000002,0,0
,Tripulante Francotirador (Spaceman/AIWeek/SniperSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/EviseratorLancer,0.25,0,0
ExtremeGrineerInvasion,Tripulante (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,Moa Onda De Choque (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Tripulante Aguijón (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/MinigunBombard,0.25,0,0
,AIWeek/EviseratorLancer,0.25,0,0
,AIWeek/IncendiaryBombard,0.25,0,0
,AIWeek/GrineerRollingDrone,0.25,0,0
,AIWeek/FlameLancer,0.30000001,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeInvasion,Tripulante (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.30000001,0,0
,Moa Onda De Choque (BipedRobot/AIWeek/ShockwaveBipedAgent),0.5,0,0
,Tripulante Aguijón (Spaceman/AIWeek/MeleeSpacemanAgent),0.1,0,0
,Moa Híbrido (BipedRobot/AIWeek/SuperMoaBipedAgent),0.60000002,0,0
,Moa Cañon Electrico (BipedRobot/AIWeek/RailgunBipedAgent),0.40000001,0,0
,Halieto De Escudo (Drones/AIWeek/ShieldDroneAgent),0.40000001,0,0
,Tech Corpus (Spaceman/AIWeek/DeployableSpacemanAgent),0.60000002,0,0
,Tripulante Francotirador (Spaceman/AIWeek/SniperSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/MinigunBombard,0.25,0,0
,AIWeek/EviseratorLancer,0.25,0,0
,AIWeek/IncendiaryBombard,0.25,0,0
,AIWeek/GrineerRollingDrone,0.25,0,0
,AIWeek/FlameLancer,0.2,0,0
,AIWeek/ShieldLancer,0.1,0,0
GrineerShipyardsDefenseA,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawmanNoCover,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,1
,AIWeek/ShieldLancer,0.1,2,1
,AIWeek/GrineerRollingDrone,0.2,0,2
,AIWeek/RocketBombard,0.025,0,2
,GrineerMarinePistol,0.15000001,0,2
,AIWeek/MacheteWomanNoCover,0.2,0,2
,AIWeek/GrineerFemale,0.1,0,1
,AIWeek/FlameLancer,0.15000001,0,1
,AIWeek/GrineerMeleeStaffAgent,0.2,0,1
GrineerShipyardsSurvivalA,AIWeek/RifleLancer,1,10,0
,AIWeek/EliteRifleLancer,1,15,0
,AIWeek/MacheteWomanNoCover,1,3,0
,AIWeek/BladeSawmanNoCoverSurvival,1,10,0
,AIWeek/EliteRifleLancer,1,20,1
,AIWeek/RifleLancer,1,20,1
,AIWeek/BladeSawmanNoCoverSurvival,1,10,1
,Forest/ShotgunLancer,1,2,1
,AIWeek/RifleLancer,1,20,2
,AIWeek/EliteRifleLancer,1,20,2
,AIWeek/BladeSawmanNoCoverSurvival,1,20,2
,AIWeek/ShieldLancer,0.5,3,2
,Forest/ShotgunLancer,1,2,2
,AIWeek/EliteRifleLancer,1,20,3
,AIWeek/RifleLancer,1,20,3
,AIWeek/BladeSawmanNoCoverSurvival,1,20,3
,AIWeek/ShieldLancer,0.5,3,3
,AIWeek/GrineerFemale,1,3,3
,AIWeek/EliteRifleLancer,1,20,4
,AIWeek/BladeSawmanNoCoverSurvival,1,20,4
,AIWeek/ShieldLancer,0.5,4,4
,AIWeek/IncendiaryBombard,1,3,4
,AIWeek/GrineerFemale,1,4,4
,AIWeek/EliteRifleLancer,1,20,5
,AIWeek/BladeSawmanNoCoverSurvival,1,20,5
,AIWeek/ShieldLancer,0.5,4,5
,AIWeek/FlameLancer,1,1,5
,Forest/ShotgunLancer,1,3,5
,AIWeek/EliteRifleLancer,1,20,6
,AIWeek/BladeSawmanNoCoverSurvival,1,20,6
,AIWeek/ShieldLancer,0.5,5,6
,AIWeek/RocketBombard,1,3,6
,Forest/ShotgunLancer,1,4,6
,AIWeek/EliteRifleLancer,1,20,7
,AIWeek/BladeSawmanNoCoverSurvival,1,15,7
,AIWeek/ShieldLancer,0.5,5,7
,AIWeek/MinigunBombard,1,3,7
,AIWeek/GrineerFemale,1,5,7
,Forest/ShotgunLancer,1,5,7
,AIWeek/EliteRifleLancer,1,20,8
,AIWeek/BladeSawmanNoCoverSurvival,1,10,8
,AIWeek/ShieldLancer,0.5,6,8
,AIWeek/IncendiaryBombard,1,3,8
,AIWeek/GrineerFemale,1,6,8
,AIWeek/EliteRifleLancer,1,20,9
,AIWeek/BladeSawmanNoCoverSurvival,0.5,10,9
,AIWeek/ShieldLancer,0.5,7,9
,AIWeek/RocketBombard,1,1,9
,AIWeek/MinigunBombard,1,2,9
