Name,Category,In Market,Tradeable,Credit Price,Plat Price,Expiry
Laboratorio Biológico Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabInfestedRecipe),Recipes,NO,NO,100000,?,
Laboratorio De Energía Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabCorpusRecipe),Recipes,NO,NO,100000,?,
Laboratorio Químico Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/ResearchLabGrineerRecipe),Recipes,NO,NO,100000,?,
Ladrón Experto (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarChanceToLoot),Upgrades,NO,YES,?,?,
Lanka (/Lotus/StoreItems/Weapons/ClanTech/Energy/Railgun),LongGuns,NO,NO,?,?,
Lanka Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/RailgunBlueprint),Recipes,NO,NO,?,?,
Lanzamiento De Poder Con La Glaive (/Lotus/StoreItems/Upgrades/Mods/Melee/WeaponGlaivePowerthrowMod),Upgrades,NO,YES,?,?,
Lapis Antitoxin (/Lotus/StoreItems/Types/Restoratives/Consumable/Toxins/RareAntitoxin),Consumables,NO,YES,?,?,
Lapis Antitoxin Blueprint (/Lotus/StoreItems/Types/StoreItems/Consumables/Restoratives/Toxins/RareAntitoxinBlueprint),Recipes,YES,NO,1500,?,
Large Topiary Bush Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/LargeTopiaryBushRecipe),Recipes,NO,NO,60000,?,
Lato (/Lotus/StoreItems/Weapons/Tenno/Pistol/Pistol),?,YES,NO,10000,?,
Lato Prime (/Lotus/StoreItems/Weapons/Tenno/Pistol/LatoPrime),?,NO,NO,?,10000000,
Lato Vándalo (/Lotus/StoreItems/Weapons/Tenno/Pistol/LatoVandal),?,NO,NO,1,?,
Latron (/Lotus/StoreItems/Weapons/Tenno/Rifle/SemiAutoRifle),LongGuns,YES,NO,?,225,
Latron Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/LatronBlueprint),Recipes,YES,NO,20000,?,
Latron Prime (/Lotus/StoreItems/Weapons/Tenno/Rifle/LatronPrime),LongGuns,NO,NO,?,10000000,
Latron Prime Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/LatronPrimeBlueprint),Recipes,NO,YES,?,?,
Leaning Maple Tree Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/MapleTreeARecipe),Recipes,NO,NO,75000,?,
Lecta (/Lotus/StoreItems/Weapons/Corpus/Melee/Whip/CorpusWhipWeapon),Melee,YES,NO,?,175,
Lecta Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/CorpusWhipBlueprint),Recipes,YES,NO,30000,?,
Legendary Core (/Lotus/StoreItems/Upgrades/Mods/Fusers/LegendaryModFuser),Upgrades,NO,YES,?,?,
Lethal Torrent (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/GrinderMod),Upgrades,NO,YES,?,?,
Leto Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenGLarge),Recipes,NO,NO,100000,?,
Lex (/Lotus/StoreItems/Weapons/Tenno/Pistol/HeavyPistol),?,YES,NO,50000,?,
Lex Prime (/Lotus/StoreItems/Weapons/Tenno/Pistols/PrimeLex/PrimeLex),?,NO,NO,50000,?,
Lex Prime Barrel (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LexPrimeBarrel),MiscItems,NO,YES,?,?,
Lex Prime Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/LexPrimeBlueprint),Recipes,NO,YES,?,?,
Lex Prime Receiver (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/LexPrimeReceiver),MiscItems,NO,YES,?,?,
Life Strike (/Lotus/StoreItems/Upgrades/Mods/Melee/Channel/ChannelVampireMod),Upgrades,YES,YES,?,?,
Lightning Blades (/Lotus/StoreItems/Upgrades/Mods/Aura/PlayerMeleeElectricityDamageAuraMod),Upgrades,NO,NO,?,?,
Ligumi Zen Garden Island Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandERecipe),Recipes,NO,NO,50000,?,
Limpieza De Corpus (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponShotgunFactionDamageCorpus),Upgrades,NO,YES,?,?,
Limpieza De Grineer (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponShotgunFactionDamageGrineer),Upgrades,NO,YES,?,?,
Limpieza De Infestados (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponShotgunFactionDamageInfested),Upgrades,NO,YES,?,?,
Linked Fate (/Lotus/StoreItems/Upgrades/Focus/Ward/HealthIncreaseLinkFocus),FocusUpgrades,NO,NO,?,?,
Llave De Clan (/Lotus/StoreItems/Types/Keys/DojoKey),LevelKeys,NO,NO,?,?,
Llave De Clan Blueprint (/Lotus/StoreItems/Types/Keys/DojoKeyBlueprint),Recipes,NO,NO,?,?,
Locust Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionNinjaHelmetAltBBlueprint),Recipes,YES,NO,1000,?,
Loki (/Lotus/StoreItems/Powersuits/Harlequin/Harlequin),Suits,NO,NO,?,275,
Loki (/Lotus/StoreItems/Powersuits/Loki/Loki),Suits,YES,NO,?,75,
Loki Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiAgileAnims),WeaponSkins,NO,NO,?,75,
Loki Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LOKIBlueprint),Recipes,YES,NO,35000,?,
Loki Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiAlternateSkin),WeaponSkins,YES,NO,?,40,
Loki Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiNobleAnims),WeaponSkins,NO,NO,?,75,
Loki Prime (/Lotus/StoreItems/Powersuits/Loki/LokiPrime),Suits,NO,NO,?,?,
Loki Prime Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeBlueprint),Recipes,NO,YES,25000,?,
Loki Prime Chassis (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeChassisComponent),MiscItems,NO,NO,?,?,
Loki Prime Chassis Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeChassisBlueprint),Recipes,NO,YES,?,?,
Loki Prime Helmet (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeHelmetComponent),MiscItems,NO,NO,?,?,
Loki Prime Helmet (/Lotus/StoreItems/Upgrades/Skins/Loki/LokiPrimeHelmet),WeaponSkins,NO,NO,?,?,
Loki Prime Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeHelmetBlueprint),Recipes,NO,YES,?,?,
Loki Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageLokiPrimeBright),FlavourItems,NO,NO,20000,26,
Loki Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageLokiPrimeDark),FlavourItems,NO,NO,20000,26,
Loki Prime Systems (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeSystemsComponent),MiscItems,NO,NO,?,?,
Loki Prime Systems Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/LokiPrimeSystemsBlueprint),Recipes,NO,YES,?,?,
Looter (/Lotus/StoreItems/Types/Sentinels/SentinelPrecepts/Looter),Upgrades,NO,NO,?,?,
Lucky Medic (/Lotus/StoreItems/Upgrades/Focus/Ward/InstantReviverFocus),FocusUpgrades,NO,NO,?,?,
Maceta Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/DojoPlanterARecipe),Recipes,NO,NO,50000,?,
Machete (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/Machete),Melee,NO,NO,?,175,Wed Oct 16 20:00:00 2013
Machete Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/MacheteBlueprint),Recipes,NO,NO,25000,?,Wed Oct 16 20:00:00 2013
Machete Wraith (/Lotus/StoreItems/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/WraithMacheteWeapon),Melee,NO,NO,?,?,
Madurai Lens (/Lotus/StoreItems/Upgrades/Focus/AttackLens),MiscItems,YES,NO,1,?,
Mag (/Lotus/StoreItems/Powersuits/Mag/Mag),Suits,YES,NO,?,175,
Mag Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Mag/MagAgileAnims),WeaponSkins,NO,NO,?,75,
Mag Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagBlueprint),Recipes,YES,NO,25000,?,
Mag Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/Mag/MagAlternateSkin),WeaponSkins,YES,NO,?,40,
Mag Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/Mag/MagNobleAnims),WeaponSkins,NO,NO,?,75,
Mag Prime (/Lotus/StoreItems/Powersuits/Mag/MagPrime),Suits,NO,NO,?,?,
Mag Prime Armor (/Lotus/StoreItems/Upgrades/Skins/Armor/WarframeDefaults/MagPrimeArmLeftArmor),WeaponSkins,NO,NO,?,1000,
Mag Prime Armor (/Lotus/StoreItems/Upgrades/Skins/Armor/WarframeDefaults/MagPrimeArmRightArmor),WeaponSkins,NO,NO,?,1000,
Mag Prime Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeBlueprint),Recipes,NO,YES,25000,?,
Mag Prime Chassis (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeChassisComponent),MiscItems,NO,NO,?,?,
Mag Prime Chassis Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeChassisBlueprint),Recipes,NO,YES,?,?,
Mag Prime Helmet (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeHelmetComponent),MiscItems,NO,NO,?,?,
Mag Prime Helmet (/Lotus/StoreItems/Upgrades/Skins/Mag/MagPrimeHelmet),WeaponSkins,NO,NO,?,?,
Mag Prime Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeHelmetBlueprint),Recipes,NO,YES,?,?,
Mag Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageMagPrimeBright),FlavourItems,NO,NO,20000,26,
Mag Prime Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageMagPrimeDark),FlavourItems,NO,NO,20000,26,
Mag Prime Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackMagPrime),Packages,YES,NO,?,15,
Mag Prime Systems (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeSystemsComponent),MiscItems,NO,NO,?,?,
Mag Prime Systems Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/MagPrimeSystemsBlueprint),Recipes,NO,YES,?,?,
Magistar (/Lotus/StoreItems/Weapons/Tenno/Melee/Maces/PaladinMace/PaladinMaceWeapon),Melee,YES,NO,?,150,
Magistar Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/PaladinMaceBlueprint),Recipes,YES,NO,25000,?,
Maglev (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarSlideBoostMod),Upgrades,NO,YES,?,?,
Magnum Force (/Lotus/StoreItems/Upgrades/Mods/Pistol/DualStat/CorruptedDamageRecoilPistol),Upgrades,NO,YES,?,?,
Magnus (/Lotus/StoreItems/Weapons/Tenno/Pistols/Magnum/Magnum),?,YES,NO,?,125,
Magnus Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/MagnumBlueprint),Recipes,YES,NO,20000,?,
Maho Zen Sand Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenSandGardenGRecipe),Recipes,NO,NO,50000,?,
Malignant Force (/Lotus/StoreItems/Upgrades/Mods/Rifle/DualStat/PoisonEventRifleMod),Upgrades,NO,YES,?,?,
Mandible Mask (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Masks/InfestedMask),WeaponSkins,YES,NO,?,15,
Mango De La Fang Prime (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/PrimeFangHandle),MiscItems,NO,YES,?,?,
Mango De La Orthos Prime (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/PrimePolearmHandle),MiscItems,NO,YES,?,?,
Mango De Reaper (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/PrimeScytheHandle),MiscItems,NO,YES,?,?,
Manos Rapidas (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponReloadSpeedMod),Upgrades,NO,YES,?,?,
Maratón (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarStaminaMaxMod),Upgrades,NO,YES,?,?,
Marelok (/Lotus/StoreItems/Weapons/Grineer/Pistols/GrineerLeverActionPistol/GLAPistol),?,YES,NO,?,125,
Marelok Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Chemical/GLAPistolBlueprint),Recipes,NO,NO,?,?,
Markhor Oberon Helmet (/Lotus/StoreItems/Upgrades/Skins/Paladin/PaladinHelmetAltB),WeaponSkins,YES,NO,?,75,
Markhor Oberon Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/OberonAltBHelmetBlueprint),Recipes,NO,NO,?,?,
Markhor Oberon Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageOberonMarkhorBright),FlavourItems,NO,NO,20000,26,
Markhor Oberon Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageOberonMarkhorDark),FlavourItems,NO,NO,20000,26,
Markhor Oberon Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackOberonMarkhor),Packages,YES,NO,?,15,
Martyr (/Lotus/StoreItems/Upgrades/Focus/Ward/DamageHealsTeamFocus),FocusUpgrades,NO,NO,?,?,
Masa Mutagena (/Lotus/StoreItems/Types/Items/Research/BioComponent),MiscItems,NO,NO,?,10,
Masa Mutagena Blueprint (/Lotus/StoreItems/Types/Items/Research/BioComponentBlueprint),Recipes,NO,NO,15000,?,
Mascara Cabeza De Meca (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Masks/MechHeadMask),WeaponSkins,YES,NO,?,30,
Master's Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/FoundersBadgeMasterItem),WeaponSkins,NO,NO,?,10000,
Medallon De Piso Nueve Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionNineLotusRecipe),Recipes,NO,NO,50000,?,
Medallon De Piso Ocho Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionEightLotusRecipe),Recipes,NO,NO,50000,?,
Medallon De Piso Tres Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/TennoFloorMedallionThreeBrainRecipe),Recipes,NO,NO,50000,?,
Medium Team Ammo Restore (/Lotus/StoreItems/Types/Restoratives/ClanTeamAmmoTotem),Consumables,NO,NO,?,?,
Medium Team Ammo Restore Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Chemical/ClanTeamAmmoBlueprint),Recipes,NO,NO,?,?,
Medium Team Ammo Restore x10 Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Chemical/ClanTenTeamAmmoBlueprint),Recipes,NO,NO,?,?,
Medium Team Energy Restore (/Lotus/StoreItems/Types/Restoratives/ClanTeamEnergyTotem),Consumables,NO,NO,?,?,
Medium Team Energy Restore Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ClanTeamEnergyBlueprint),Recipes,NO,NO,?,?,
Medium Team Energy Restore x10 Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ClanTenTeamEnergyBlueprint),Recipes,NO,NO,?,?,
Medium Team Heal Restore (/Lotus/StoreItems/Types/Restoratives/ClanTeamHealTotem),Consumables,NO,NO,?,?,
Medium Team Heal Restore Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/ClanTeamHealBlueprint),Recipes,NO,NO,4000,?,
Medium Team Heal Restore x10 Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/ClanTenTeamHealBlueprint),Recipes,NO,NO,9000,?,
Medium Team Shield Restore (/Lotus/StoreItems/Types/Restoratives/ClanTeamShieldTotem),Consumables,NO,NO,?,?,
Medium Team Shield Restore Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ClanTeamShieldBlueprint),Recipes,NO,NO,?,?,
Medium Team Shield Restore x10 Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Energy/ClanTenTeamShieldBlueprint),Recipes,NO,NO,?,?,
Menticide Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionJadeHelmetAltBlueprint),Recipes,YES,NO,1000,?,
Meridian Helmet Conversion Blueprint (/Lotus/StoreItems/Types/Recipes/Helmets/ConversionTrinityHelmetAltBBlueprint),Recipes,YES,NO,1000,?,
Miasma (/Lotus/StoreItems/Powersuits/Saryn/ExplosiveDissolveAbilityCard),Upgrades,NO,YES,?,?,
Mire (/Lotus/StoreItems/Weapons/Infested/Melee/Swords/Mire/MireSword),Melee,YES,NO,?,150,
Mire Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/MireSwordBlueprint),Recipes,YES,NO,15000,?,
Misa Prime Syandana (/Lotus/StoreItems/Upgrades/Skins/Scarves/PrimeScarf),WeaponSkins,NO,NO,?,1000,
Miter (/Lotus/StoreItems/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun),LongGuns,YES,NO,?,225,
Miter Barrel (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/MiterBarrel),MiscItems,NO,NO,?,?,
Miter Blade (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/MiterBlade),MiscItems,NO,NO,?,?,
Miter Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/MiterBlueprint),Recipes,NO,NO,?,?,
Miter Chassis (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/MiterChassis),MiscItems,NO,NO,?,?,
Miter Handle (/Lotus/StoreItems/Types/Recipes/Weapons/WeaponParts/MiterHandle),MiscItems,NO,NO,?,?,
Miyeti Zen Garden Island Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenIslandCRecipe),Recipes,NO,NO,50000,?,
Mk1-Braton (/Lotus/StoreItems/Weapons/Tenno/Rifle/StartingRifle),LongGuns,YES,NO,15000,?,
Mod Drop Chance Booster (/Lotus/Types/StoreItems/Boosters/ModDropChanceBoosterStoreItem),Boosters,NO,NO,?,?,
Mod Fuser (/Lotus/StoreItems/Types/BoosterPacks/ModFuserResult),Cards,NO,NO,?,?,
Mod Fuser Blueprint (/Lotus/StoreItems/Types/Recipes/ModFuserBlueprint),Recipes,NO,NO,2500,?,
Molécula Primordial (/Lotus/StoreItems/Powersuits/AntiMatter/MolecularPrimeAbilityCard),Upgrades,NO,YES,?,?,
Moon Leader Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/LeaderBadgeMoonItem),WeaponSkins,NO,NO,?,10000,
Moonlight Dragonlily Extract (/Lotus/StoreItems/Types/Items/Plants/MiscItems/UnCommonNightPlantItem),MiscItems,NO,NO,?,?,
Moonlight Jadeleaf Extract (/Lotus/StoreItems/Types/Items/Plants/MiscItems/RareNightPlantItem),MiscItems,NO,NO,?,?,
Moonlight Threshcone Extract (/Lotus/StoreItems/Types/Items/Plants/MiscItems/CommonNightPlantItem),MiscItems,NO,NO,?,?,
Morphics (/Lotus/StoreItems/Types/Items/MiscItems/Morphic),MiscItems,YES,NO,?,10,
Mortos Syandana (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroDangles),WeaponSkins,YES,NO,?,50,
Mosaic Garden Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentRecipes/DojoGardenJLarge),Recipes,NO,NO,100000,?,
Mountain Leader Emblem (/Lotus/StoreItems/Upgrades/Skins/Clan/LeaderBadgeMountainItem),WeaponSkins,NO,NO,?,10000,
Mudar (/Lotus/StoreItems/Powersuits/Saryn/ShedAbilityCard),Upgrades,NO,YES,?,?,
Muerte Rápida (/Lotus/StoreItems/Types/Sentinels/SentinelPrecepts/SwiftDeth),Upgrades,NO,YES,?,?,
Muestra De Fieldron (/Lotus/StoreItems/Types/Items/Research/EnergyFragment),MiscItems,YES,NO,?,15,
Muestra Mutagena (/Lotus/StoreItems/Types/Items/Research/BioFragment),MiscItems,YES,NO,?,15,
Mundo En Llamas (/Lotus/StoreItems/Powersuits/Ember/WorldOnFireAbilityCard),Upgrades,NO,YES,?,?,
Munición De Tambor (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponAmmoMaxMod),Upgrades,NO,YES,?,?,
Mutacion De Flecha (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponBowConvertAmmoMod),Upgrades,NO,YES,?,?,
Mutacion De Municion De Escopeta (/Lotus/StoreItems/Upgrades/Mods/Shotgun/WeaponShotgunConvertAmmoMod),Upgrades,NO,YES,?,?,
Mutacion De Municion De Francotirador (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponSnipersConvertAmmoMod),Upgrades,NO,YES,?,?,
Mutacion De Municion De Pistola (/Lotus/StoreItems/Upgrades/Mods/Pistol/WeaponPistolConvertAmmoMod),Upgrades,NO,YES,?,?,
Mutacion De Municion De Rifle (/Lotus/StoreItems/Upgrades/Mods/Rifle/WeaponRifleConvertAmmoMod),Upgrades,NO,YES,?,?,
Mutalist Quanta (/Lotus/StoreItems/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle),LongGuns,YES,NO,?,225,
Mutalist Quanta Blueprint (/Lotus/StoreItems/Weapons/ClanTech/Bio/InfCrpShockSwarmRifleBlueprint),Recipes,NO,NO,30000,?,
Máscara Hunhow (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Masks/HunhowMask),WeaponSkins,YES,NO,?,15,
Máscara Kubrow (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Masks/KubrowMask),WeaponSkins,YES,NO,?,20,
Máscara Lotus (/Lotus/StoreItems/Upgrades/Skins/Sentinels/Masks/LotusMask),WeaponSkins,YES,NO,?,30,
Módulo De Control (/Lotus/StoreItems/Types/Items/MiscItems/ControlModule),MiscItems,YES,NO,?,10,
Nami Skyla (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/CutlassAndPoignard/CutlassPoignardSwords),Melee,YES,NO,?,175,
Nami Skyla Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/CutlassPoignardBlueprint),Recipes,NO,NO,20000,?,
Nami Solo (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/CutlassAndPoignard/TennoCutlass),Melee,YES,NO,?,175,
Nami Solo Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/TennoCutlassBlueprint),Recipes,YES,NO,20000,?,
Nano Esporas (/Lotus/StoreItems/Types/Items/MiscItems/Nanospores),MiscItems,YES,NO,?,30,
Naramon Lens (/Lotus/StoreItems/Upgrades/Focus/TacticLens),MiscItems,YES,NO,1,?,
Narrow Minded (/Lotus/StoreItems/Upgrades/Mods/Warframe/DualStat/CorruptedDurationRangeWarframe),Upgrades,NO,YES,?,?,
Natural Talent (/Lotus/StoreItems/Upgrades/Mods/Warframe/AvatarCastingSpeedMod),Upgrades,NO,YES,?,?,
Nav Coordinate (/Lotus/StoreItems/Types/Items/MiscItems/NavCode),MiscItems,NO,NO,?,?,
Nekros (/Lotus/StoreItems/Powersuits/Necro/Necro),Suits,YES,NO,?,375,
Nekros Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroAgileAnims),WeaponSkins,NO,NO,?,75,
Nekros Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroBlueprint),Recipes,YES,NO,100000,?,
Nekros Chassis (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroChassisComponent),MiscItems,NO,NO,?,?,
Nekros Chassis Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroChassisBlueprint),Recipes,NO,NO,?,?,
Nekros Helmet (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroHelmetComponent),MiscItems,NO,NO,?,?,
Nekros Helmet (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroHelmet),WeaponSkins,NO,NO,?,?,
Nekros Helmet Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroHelmetBlueprint),Recipes,NO,NO,?,?,
Nekros Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/Necro/NekrosAlternateSkin),WeaponSkins,YES,NO,?,40,
Nekros Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/Necro/NecroNobleAnims),WeaponSkins,NO,NO,?,75,
Nekros Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageNekrosBright),FlavourItems,NO,NO,20000,26,
Nekros Profile Icon (/Lotus/StoreItems/Types/StoreItems/AvatarImages/ImageNekrosDark),FlavourItems,NO,NO,20000,26,
Nekros Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackNekros),Packages,YES,NO,?,30,
Nekros Systems (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroSystemsComponent),MiscItems,NO,NO,?,?,
Nekros Systems Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NecroSystemsBlueprint),Recipes,NO,NO,?,?,
Neurodos (/Lotus/StoreItems/Types/Items/MiscItems/Neurode),MiscItems,YES,NO,?,10,
Nikana (/Lotus/StoreItems/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Katana),Melee,YES,NO,?,275,
Nikana Blueprint (/Lotus/StoreItems/Types/Recipes/Weapons/KatanaBlueprint),Recipes,NO,NO,20000,?,
Ninguna (/Lotus/StoreItems/Types/Game/LotusWeapon),MiscItems,NO,NO,?,?,
Nishan Bell Blueprint (/Lotus/StoreItems/Levels/ClanDojo/ComponentPropRecipes/ZenGardenArchBDRecipe),Recipes,NO,NO,75000,?,
Noru Prime Syandana (/Lotus/StoreItems/Upgrades/Skins/Scarves/NoruPrimeScarf),WeaponSkins,NO,NO,?,1000,
Nova (/Lotus/StoreItems/Powersuits/AntiMatter/Anti),Suits,YES,NO,?,375,
Nova Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/AntiMatterAgileAnims),WeaponSkins,NO,NO,?,75,
Nova Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NovaBlueprint),Recipes,YES,NO,35000,?,
Nova Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/NovaAlternateSkin),WeaponSkins,YES,NO,?,40,
Nova Noble Animation Set (/Lotus/StoreItems/Upgrades/Skins/AntiMatter/AntiMatterNobleAnims),WeaponSkins,NO,NO,?,75,
Nova Quantum Profile Icon Pack (/Lotus/Types/StoreItems/AvatarImages/AvatarPackNovaQuantum),Packages,YES,NO,?,15,
Nvidia Braton (/Lotus/StoreItems/Upgrades/Skins/Nvidia/NvidiaBratonSkin),WeaponSkins,NO,NO,?,25,
Nyx (/Lotus/StoreItems/Powersuits/Jade/Jade),Suits,YES,NO,?,225,
Nyx Agile Animation Set (/Lotus/StoreItems/Upgrades/Skins/Jade/JadeAgileAnims),WeaponSkins,NO,NO,?,75,
Nyx Blueprint (/Lotus/StoreItems/Types/Recipes/WarframeRecipes/NyxBlueprint),Recipes,YES,NO,25000,?,
Nyx Immortal Skin (/Lotus/StoreItems/Upgrades/Skins/Jade/NyxAlternateSkin),WeaponSkins,YES,NO,?,40,
