Deck,Enemy,Probability,Max Simultaneous,Tier
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
GrineerSquadSix,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,2,0
,AIWeek/RocketBombard,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.1,0,0
,AIWeek/JetpackMarine,0.050000001,0,0
,AIWeek/PistonSawman,0.30000001,0,0
GrineerSquadThree,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.1,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/PistonSawman,0.1,0,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/IncendiaryBombard,0.050000001,2,0
,AIWeek/BlowtorchSawman,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/FlameLancer,0.1,0,0
,AIWeek/PistonSawman,0.30000001,0,0
GrineerSquadTwo,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.2,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/RocketBombard,0.050000001,1,0
,AIWeek/PistonSawman,0.1,0,0
,AIWeek/ShieldLancer,0.1,2,0
,GrineerMarineLeader,0.050000001,1,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/FlameLancer,0.2,0,0
,AIWeek/BeastMaster,0.1,2,0
GrineerSurvivalA,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawmanNoCoverSurvival,0.40000001,0,0
,AIWeek/ShotgunLancer,0.5,3,1
,AIWeek/GrineerFemale,0.1,2,2
,AIWeek/ShieldLancer,0.30000001,3,2
,GrineerMarinePistol,0.2,2,3
,AIWeek/MinigunBombard,0.30000001,2,4
,AIWeek/IncendiaryBombard,0.1,2,4
,AIWeek/RocketBombard,0.1,2,5
,AIWeek/GrineerRollingDrone,0.050000001,2,5
,AIWeek/BeastMaster,0.1,1,2
GrineerSurvivalMercury,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawmanNoCoverSurvival,0.40000001,0,0
,AIWeek/MacheteWomanNoCover,0.40000001,2,1
,AIWeek/ShieldLancer,0.5,2,2
,AIWeek/ShotgunLancer,0.40000001,2,3
,AIWeek/MinigunBombard,0.1,1,4
,AIWeek/RocketBombard,0.050000001,1,5
GrineerTutorialSquadFour,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.1,1,0
,AIWeek/ShotgunLancer,0.2,2,0
,AIWeek/ShieldLancer,0.1,1,0
,GrineerMarinePistol,0.050000001,1,0
,AIWeek/GrineerFemaleTutorial,0.1,1,0
GrineerTutorialSquadOne,TutorialMarine,0.69999999,0,0
,Forest/RifleLancerTutorial,1,0,0
,AIWeek/BladeSawmanNoCoverTutorial,0.30000001,5,0
,Forest/ShotgunLancerTutorial,0.15000001,1,0
GrineerTutorialSquadThree,AIWeek/RifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.2,2,0
,AIWeek/ShieldLancerTutorial,0.2,1,0
,AIWeek/GrineerFemaleTutorial,0.050000001,1,0
GrineerTutorialSquadTwo,TutorialMarine,0.5,2,0
,Forest/RifleLancerTutorial,1,0,0
,AIWeek/BladeSawmanNoCoverTutorial,0.30000001,5,0
,Forest/ShotgunLancerTutorial,0.1,1,0
HekRaidBossGrineerSquad,Desert/EliteRifleLancer,1,0,0
,AIWeek/MacheteWomanNoCover,0.30000001,0,0
,Desert/MinigunBombard,0.050000001,2,0
,Desert/EvisceratorLancer,0.1,2,0
,Desert/JetpackMarine,0.25,2,0
,AIWeek/GrineerFemale,0.1,2,0
,AIWeek/BeastMaster,0.15000001,2,0
,AIWeek/ManicGrineer,0.15000001,2,0
InfestedCorpusMixSquadA,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.75,0,0
,Läufer (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.1,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),1,0,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,0
,/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDroneAgent),0.1,0,0
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.1,2,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
InfestedDefenseA,Stürmer (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.2,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/LightningCrawler,0.1,0,2
,AiWeek/Crawlers/GrenadeCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.1,0,2
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,1
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,2
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,0,1
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.25,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.25,0,0
InfestedDefenseB,Stürmer (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.2,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/LightningCrawler,0.1,0,2
,AiWeek/Crawlers/GrenadeCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.1,0,2
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,1
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,1,2
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,1,2
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,0,1
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.25,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.25,0,0
InfestedDefenseCorpusA,Stürmer (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.2,0,0
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,1,1
,AiWeek/Ancients/MeleeAncient,0.1,1,1
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.2,2,2
,AiWeek/Ancients/MeleeAncient,0.25,2,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),1,0,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,0
,Corpus Techniker (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.15000001,2,1
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.15000001,2,2
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.1,2,2
InfestedDefenseDerelict,Stürmer (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.2,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.025,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.1,0,2
,AiWeek/Crawlers/LightningCrawler,0.025,0,0
,AiWeek/Crawlers/LightningCrawler,0.050000001,0,1
,AiWeek/Crawlers/LightningCrawler,0.1,0,2
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.050000001,2,1
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,2
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.1,2,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.050000001,2,1
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.1,2,2
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.050000001,2,2
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.1,2,1
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.050000001,2,2
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.1,0,2
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.050000001,0,0
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,0,1
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,0,2
InfestedDefenseGrineerA,Stürmer (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.2,0,0
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,1,1
,AiWeek/Ancients/MeleeAncient,0.1,1,1
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.2,2,2
,AiWeek/Ancients/MeleeAncient,0.25,2,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.25,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.25,0,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,1
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.1,2,2
InfestedGrineerMixSquadA,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.75,0,0
,Läufer (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.1,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.050000001,0,0
,AIWeek/IncendiaryBombard,0.050000001,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.5,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.1,2,0
InfestedHiveSquadA,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.75,0,0
,Läufer (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Crawlers/MeleeCrawler,0.25,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.1,4,2
InfestedHiveSquadB,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.75,0,0
,Läufer (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Crawlers/MeleeCrawler,0.25,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,0
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,AiWeek/Ancients/MeleeAncient,0.2,2,1
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.1,2,2
InfestedHiveSquadC,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.75,0,0
,Läufer (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Crawlers/MeleeCrawler,0.25,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,0
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.1,2,1
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.1,2,2
,AiWeek/Ancients/MeleeAncient,0.2,4,1
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.1,4,2
InfestedIntelSquadB,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.25,0,1
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.30000001,2,1
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,1
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.2,2,1
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.2,2,1
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),1,0,5
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),1,0,5
,Uralter Heiler (AiWeek/Ancients/HealingAncient),1,0,5
,AiWeek/Runners/MeleeRunner,1,0,5
InfestedSquadA,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.75,0,0
,Läufer (AiWeek/Runners/SuicideRunner),0.1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.1,0,0
,AiWeek/Crawlers/GrenadeCrawler,0.2,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.1,2,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,AiWeek/Ancients/MeleeAncient,0.1,1,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.050000001,0,0
,AIWeek/IncendiaryBombard,0.050000001,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.5,0,0
InfestedSquadB,Stürmer (AiWeek/Quadrupeds/Quadruped),0.75,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.5,0,0
,Läufer (AiWeek/Runners/SuicideRunner),0.30000001,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.2,0,0
,AiWeek/Crawlers/LightningCrawler,0.2,0,0
,AiWeek/Crawlers/GrenadeCrawler,0.2,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,0
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.1,0,0
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerFemale,0.1,0,0
InfestedSquadC,Stürmer (AiWeek/Quadrupeds/Quadruped),0.5,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.5,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/LightningCrawler,0.2,0,0
,Widerlicher Kriecher (AiWeek/Crawlers/GraspingCrawler),0.15000001,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.25,2,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,0
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.15000001,2,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerFemale,0.1,0,0
InfestedSquadD,Stürmer (AiWeek/Quadrupeds/Quadruped),0.5,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.5,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/LightningCrawler,0.2,0,0
,Widerlicher Kriecher (AiWeek/Crawlers/GraspingCrawler),0.15000001,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.25,2,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,0
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.15000001,2,0
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.15000001,2,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerFemale,0.1,0,0
InfestedSurvivalA,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.15000001,0,2
,Läufer (AiWeek/Runners/SuicideRunner),0.25,0,1
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.2,0,2
,AiWeek/Crawlers/LightningCrawler,0.2,0,3
,AiWeek/Crawlers/GrenadeCrawler,0.2,0,4
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,2
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.1,0,3
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,2
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.15000001,1,3
,AiWeek/Ancients/MeleeAncient,1,2,4
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),1,2,5
,Uralter Heiler (AiWeek/Ancients/HealingAncient),1,2,4
,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,4,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),0.5,1,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,2,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.5,1,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.1,1,0
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,1,0
,Corpus Techniker (Spaceman/AIWeek/DeployableSpacemanAgent),0.1,1,0
InfestedSurvivalACorpus,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,4,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),0.5,1,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,2,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.5,1,0
,/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDroneAgent),0.15000001,1,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.1,1,0
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,1,0
,Corpus Techniker (Spaceman/AIWeek/DeployableSpacemanAgent),0.1,1,0
,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,6,0
,Läufer (AiWeek/Runners/SuicideRunner),0.25,8,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,3
,Springer (AiWeek/Runners/LeapingRunner),0.25,0,2
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.2,4,2
,Uralter Heiler (AiWeek/Ancients/HealingAncient),1,2,3
,AiWeek/Crawlers/LightningCrawler,0.2,4,3
,AiWeek/Ancients/MeleeAncient,1,2,4
,AiWeek/Crawlers/GrenadeCrawler,0.2,4,4
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),1,2,5
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.15000001,2,2
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.15000001,2,3
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,1
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.25,2,0
InfestedSurvivalAGrineer,AIWeek/RifleLancer,1,3,0
,AIWeek/EliteRifleLancer,1,1,0
,AIWeek/RocketBombard,0.1,1,0
,AIWeek/FlameLancer,0.1,2,0
,AIWeek/BladeSawman,1,2,0
,AIWeek/MinigunBombard,0.1,1,0
,AIWeek/ShotgunLancer,0.1,1,0
,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,6,0
,Läufer (AiWeek/Runners/SuicideRunner),0.25,8,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,3
,Springer (AiWeek/Runners/LeapingRunner),0.25,0,2
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.2,4,2
,Uralter Heiler (AiWeek/Ancients/HealingAncient),1,2,3
,AiWeek/Crawlers/LightningCrawler,0.2,4,3
