Deck,Enemy,Probability,Max Simultaneous,Tier
,AiWeek/Ancients/MeleeAncient,0.25,0,2
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,0,1
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.25,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.25,0,0
InfestedDefenseCorpusA,チャージャー (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,ランナー (AiWeek/Runners/SuicideRunner),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.2,0,0
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,1,1
,AiWeek/Ancients/MeleeAncient,0.1,1,1
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.2,2,2
,AiWeek/Ancients/MeleeAncient,0.25,2,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
,クルーマン (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,プロッド クルーマン (Spaceman/AIWeek/MeleeSpacemanAgent),1,0,0
,シールド オスプレイ (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,0
,ショックウェーブ Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,フュージョン Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,0
,Corpus テック (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,0,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.15000001,2,1
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.15000001,2,2
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,Boiler (AiWeek/Ancients/SpawningAncient),0.1,2,2
InfestedDefenseDerelict,チャージャー (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.2,0,0
,ランナー (AiWeek/Runners/SuicideRunner),1,0,0
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.025,0,0
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.1,0,2
,AiWeek/Crawlers/LightningCrawler,0.025,0,0
,AiWeek/Crawlers/LightningCrawler,0.050000001,0,1
,AiWeek/Crawlers/LightningCrawler,0.1,0,2
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.050000001,2,1
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,2
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.1,2,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.050000001,2,1
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.1,2,2
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.050000001,2,2
,Boiler (AiWeek/Ancients/SpawningAncient),0.1,2,1
,Boiler (AiWeek/Ancients/SpawningAncient),0.050000001,2,2
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,1
,AiWeek/Ancients/MeleeAncient,0.1,0,2
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.050000001,0,0
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,0,1
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,0,2
InfestedDefenseGrineerA,チャージャー (AiWeek/Quadrupeds/Quadruped),0.69999999,0,0
,ランナー (AiWeek/Runners/SuicideRunner),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.2,0,0
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,1,1
,AiWeek/Ancients/MeleeAncient,0.1,1,1
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.2,2,2
,AiWeek/Ancients/MeleeAncient,0.25,2,2
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,AiWeek/Crawlers/LightningCrawler,0.025,0,1
,AiWeek/Crawlers/GrenadeCrawler,0.0099999998,0,2
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.25,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.25,0,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,1
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,Boiler (AiWeek/Ancients/SpawningAncient),0.1,2,2
InfestedGrineerMixSquadA,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.75,0,0
,ランナー (AiWeek/Runners/SuicideRunner),0.5,0,0
,AiWeek/Ancients/MeleeAncient,0.2,0,0
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.050000001,0,0
,AIWeek/IncendiaryBombard,0.050000001,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.5,0,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.1,2,0
InfestedHiveSquadA,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.75,0,0
,ランナー (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Crawlers/MeleeCrawler,0.25,0,0
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,4,2
InfestedHiveSquadB,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.75,0,0
,ランナー (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Crawlers/MeleeCrawler,0.25,0,0
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,0
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,AiWeek/Ancients/MeleeAncient,0.2,2,1
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,2,2
InfestedHiveSquadC,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.75,0,0
,ランナー (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Crawlers/MeleeCrawler,0.25,0,0
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,0
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.1,2,1
,Boiler (AiWeek/Ancients/SpawningAncient),0.1,2,1
,Boiler (AiWeek/Ancients/SpawningAncient),0.1,2,2
,AiWeek/Ancients/MeleeAncient,0.2,4,1
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,4,2
InfestedIntelSquadB,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.25,0,1
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.30000001,2,1
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,1
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.2,2,1
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.2,2,1
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),1,0,5
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),1,0,5
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),1,0,5
,AiWeek/Runners/MeleeRunner,1,0,5
InfestedSquadA,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.75,0,0
,ランナー (AiWeek/Runners/SuicideRunner),0.1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.1,0,0
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.1,0,0
,AiWeek/Crawlers/GrenadeCrawler,0.2,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.1,2,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,AiWeek/Ancients/MeleeAncient,0.1,1,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/RocketBombard,0.050000001,0,0
,AIWeek/IncendiaryBombard,0.050000001,0,0
,AIWeek/FlameLancer,0.25,0,0
,AIWeek/BladeSawman,0.5,0,0
InfestedSquadB,チャージャー (AiWeek/Quadrupeds/Quadruped),0.75,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.5,0,0
,ランナー (AiWeek/Runners/SuicideRunner),0.30000001,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,0,0
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.2,0,0
,AiWeek/Crawlers/LightningCrawler,0.2,0,0
,AiWeek/Crawlers/GrenadeCrawler,0.2,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,0
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,0,0
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerFemale,0.1,0,0
InfestedSquadC,チャージャー (AiWeek/Quadrupeds/Quadruped),0.5,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.5,0,0
,ランナー (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/LightningCrawler,0.2,0,0
,ノーシャス クローラー (AiWeek/Crawlers/GraspingCrawler),0.15000001,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.25,2,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,0
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.15000001,2,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerFemale,0.1,0,0
InfestedSquadD,チャージャー (AiWeek/Quadrupeds/Quadruped),0.5,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.5,0,0
,ランナー (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/LightningCrawler,0.2,0,0
,ノーシャス クローラー (AiWeek/Crawlers/GraspingCrawler),0.15000001,0,0
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.25,2,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,0
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.15000001,2,0
,Boiler (AiWeek/Ancients/SpawningAncient),0.15000001,2,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),0.1,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,AIWeek/GrineerFemale,0.1,0,0
InfestedSurvivalA,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.15000001,0,2
,ランナー (AiWeek/Runners/SuicideRunner),0.25,0,1
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,0,0
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.2,0,2
,AiWeek/Crawlers/LightningCrawler,0.2,0,3
,AiWeek/Crawlers/GrenadeCrawler,0.2,0,4
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,1
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,2
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.1,0,3
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,2
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.15000001,1,3
,AiWeek/Ancients/MeleeAncient,1,2,4
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),1,2,5
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),1,2,4
,クルーマン (Spaceman/AIWeek/RifleSpacemanAgent),1,4,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),0.5,1,0
,プロッド クルーマン (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,2,0
,シールド オスプレイ (Drones/AIWeek/ShieldDroneAgent),0.5,1,0
,ショックウェーブ Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.1,1,0
,フュージョン Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,1,0
,Corpus テック (Spaceman/AIWeek/DeployableSpacemanAgent),0.1,1,0
InfestedSurvivalACorpus,クルーマン (Spaceman/AIWeek/RifleSpacemanAgent),1,4,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),0.5,1,0
,プロッド クルーマン (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,2,0
,シールド オスプレイ (Drones/AIWeek/ShieldDroneAgent),0.5,1,0
,Sapping Osprey (Drones/AIWeek/DiscDroneAgent),0.15000001,1,0
,ショックウェーブ Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.1,1,0
,フュージョン Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,1,0
,Corpus テック (Spaceman/AIWeek/DeployableSpacemanAgent),0.1,1,0
,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,6,0
,ランナー (AiWeek/Runners/SuicideRunner),0.25,8,1
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,1
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,3
,リーパー (AiWeek/Runners/LeapingRunner),0.25,0,2
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.2,4,2
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),1,2,3
,AiWeek/Crawlers/LightningCrawler,0.2,4,3
,AiWeek/Ancients/MeleeAncient,1,2,4
,AiWeek/Crawlers/GrenadeCrawler,0.2,4,4
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),1,2,5
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.15000001,2,2
,Boiler (AiWeek/Ancients/SpawningAncient),0.15000001,2,3
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,1
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.25,2,0
InfestedSurvivalAGrineer,AIWeek/RifleLancer,1,3,0
,AIWeek/EliteRifleLancer,1,1,0
,AIWeek/RocketBombard,0.1,1,0
,AIWeek/FlameLancer,0.1,2,0
,AIWeek/BladeSawman,1,2,0
,AIWeek/MinigunBombard,0.1,1,0
,AIWeek/ShotgunLancer,0.1,1,0
,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,6,0
,ランナー (AiWeek/Runners/SuicideRunner),0.25,8,1
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,1
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,3
,リーパー (AiWeek/Runners/LeapingRunner),0.25,0,2
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.2,4,2
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),1,2,3
,AiWeek/Crawlers/LightningCrawler,0.2,4,3
,AiWeek/Ancients/MeleeAncient,1,2,4
,AiWeek/Crawlers/GrenadeCrawler,0.2,4,4
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),1,2,5
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,2
,Brood Mother (AiWeek/Ancients/DiseasedAncient),0.15000001,2,1
,Boiler (AiWeek/Ancients/SpawningAncient),0.15000001,2,3
InfestedSurvivalB,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.1,0,0
,リーパー (AiWeek/Runners/LeapingRunner),0.15000001,0,2
,ランナー (AiWeek/Runners/SuicideRunner),0.25,0,1
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,0,0
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.2,0,2
,AiWeek/Crawlers/LightningCrawler,0.2,0,3
,AiWeek/Crawlers/GrenadeCrawler,0.2,0,4
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,1
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,2
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.1,0,3
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,2
,Tar-Mutalist Moa (AiWeek/InfestedMoas/SlowBombBipedAgent),0.15000001,1,3
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.1,2,2
,Swarm-Mutalist Moa (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.15000001,1,3
,AiWeek/Ancients/MeleeAncient,1,2,4
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),1,2,5
,エンシェント ヒーラー (AiWeek/Ancients/HealingAncient),1,2,4
,クルーマン (Spaceman/AIWeek/RifleSpacemanAgent),1,4,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),0.5,1,0
,プロッド クルーマン (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,2,0
,シールド オスプレイ (Drones/AIWeek/ShieldDroneAgent),0.5,1,0
,ショックウェーブ Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.1,1,0
,フュージョン Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,1,0
,Corpus テック (Spaceman/AIWeek/DeployableSpacemanAgent),0.1,1,0
MasteryGauntletSpec,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,チャージャー (AiWeek/Quadrupeds/Quadruped),1,0,1
,リーパー (AiWeek/Runners/LeapingRunner),0.75,0,1
,ランナー (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Ancients/MeleeAncient,0.2,0,1
,トキシック エンシェント (AiWeek/Ancients/ToxicAncient),0.1,0,1
,AiWeek/Crawlers/MeleeCrawler,0.1,0,1
,ノキシャス クローラー (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,Mutalist-Osprey (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,1
,クルーマン (Spaceman/AIWeek/RifleSpacemanAgent),1,0,2
,ショックウェーブ Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,2
,シールド オスプレイ (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,2
,プロッド クルーマン (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,2
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.5,0,2
,フュージョン Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,2
,Corpus テック (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,0,2
,Oxium Osprey (Drones/AIWeek/SuicideDroneAgent),0.050000001,0,2
OrokinDefenseSquad,Corrupted Lancer (RifleLancer),0.75,0,0
,Corrupted Crewman (RifleSpacemanAgent),0.75,0,0
,Corrupted Ancient (OrokinHealingAncient),0.5,0,2
,OrokinMinigunBombard,0.25,0,2
,Orokin Drone (OrokinShieldDroneAgent),0.25,0,1
,Corrupted Moa (OrokinMoaBipedAgent),0.5,0,1
,Corrupted Butcher (OrokinBladeSawman),0.5,0,0
OrokinDefenseSquadB,Corrupted Lancer (RifleLancer),0.75,0,0
,Corrupted Crewman (RifleSpacemanAgent),0.75,0,0
,Corrupted Ancient (OrokinHealingAncient),0.1,2,1
,Corrupted Ancient (OrokinHealingAncient),0.40000001,0,2
,OrokinMinigunBombard,0.1,1,1
,OrokinMinigunBombard,0.2,0,2
,Orokin Drone (OrokinShieldDroneAgent),0.2,2,0
,Orokin Drone (OrokinShieldDroneAgent),0.2,2,1
,Corrupted Moa (OrokinMoaBipedAgent),0.050000001,1,0
,Corrupted Moa (OrokinMoaBipedAgent),0.40000001,0,1
,Corrupted Butcher (OrokinBladeSawman),0.5,0,0
,Corrupted Bombard (OrokinRocketBombard),0.050000001,1,1
,Corrupted Bombard (OrokinRocketBombard),0.1,1,2
,Corrupted Bombard (OrokinRocketBombard),0.1,0,3
,Corrupted Nullifier (OrokinNullifySpacemanAgent),0.1,2,2
,Corrupted Nullifier (OrokinNullifySpacemanAgent),0.15000001,2,3
OrokinSabotageCorpus,クルーマン (Spaceman/AIWeek/RifleSpacemanAgent),1,0,1
,Elite Crewman (Spaceman/EliteSpacemanAgent),0.2,0,1
,プロッド クルーマン (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,3,1
,クルーマン (Spaceman/AIWeek/ShotgunSpacemanAgent),0.25,0,1
,Corpus テック (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,2,1
,シールド オスプレイ (Drones/AIWeek/ShieldDroneAgent),0.15000001,3,1
,リーチ オスプレイ (Drones/AIWeek/LeechDroneAgent),0.02,0,1
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),1,0,1
,スナイパー クルーマン (Spaceman/AIWeek/SniperSpacemanAgent),0.1,2,1
,フュージョン Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.050000001,2,1
,レールガン Moa (BipedRobot/AIWeek/RailgunBipedAgent),0.050000001,2,1
,Nullifier Crewman (Spaceman/AIWeek/NullifySpacemanAgent),0.1,2,1
,クルーマン (Spaceman/AIWeek/RifleSpacemanAgent),1,0,2
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),1,0,2
,クルーマン (Spaceman/AIWeek/ShotgunSpacemanAgent),0.25,2,2
OrokinSabotageGrineerForest,Forest/RifleLancer,1,0,1
,Forest/EliteRifleLancer,1,0,1
,Forest/BladeSawmanNoCover,0.5,3,1
,Forest/ShotgunLancer,0.2,2,1
,Forest/MinigunBombard,0.1,1,1
,AIWeek/ShieldLancer,0.5,2,1
,AIWeek/GrineerRollingDrone,0.2,1,1
,AIWeek/MacheteWomanNoCover,0.5,1,1
,Forest/RifleLancer,1,0,2
,Forest/EliteRifleLancer,0.5,3,2
,Forest/BladeSawmanNoCover,0.40000001,3,2
,Forest/ShotgunLancer,0.2,2,2
OrokinSabotageGrineerSettlement,Desert/RifleLancer,1,0,1
,Desert/EliteRifleLancer,0.5,3,1
,Desert/BladeSawmanNoCoverSurvival,0.5,3,1
,Desert/ShotgunLancer,0.2,2,1
,Desert/MinigunBombard,0.1,1,1
,AIWeek/ShieldLancer,0.5,2,1
,AIWeek/GrineerRollingDrone,0.2,1,1
,AIWeek/MacheteWomanNoCover,0.5,1,1
,Desert/RifleLancer,1,0,2
,Desert/EliteRifleLancer,0.5,3,2
,Desert/BladeSawmanNoCoverSurvival,0.40000001,3,2
,Desert/ShotgunLancer,0.2,2,2
OrokinSquadOne,Corrupted Lancer (RifleLancer),0.75,0,0
,Corrupted Crewman (RifleSpacemanAgent),0.75,0,0
,Corrupted Ancient (OrokinHealingAncient),0.1,0,0
,OrokinMinigunBombard,0.2,0,0
,Orokin Drone (OrokinShieldDroneAgent),0.30000001,0,0
,Corrupted Moa (OrokinMoaBipedAgent),0.1,0,0
,Corrupted Butcher (OrokinBladeSawman),0.5,0,0
OrokinSquadTwo,Corrupted Lancer (RifleLancer),0.75,0,0
,Corrupted Crewman (RifleSpacemanAgent),0.75,0,0
,Corrupted Ancient (OrokinHealingAncient),0.1,0,0
,OrokinMinigunBombard,0.15000001,0,0
,Orokin Drone (OrokinShieldDroneAgent),0.40000001,0,0
,Corrupted Moa (OrokinMoaBipedAgent),0.15000001,0,0
,Corrupted Butcher (OrokinBladeSawman),0.5,0,0
,Corrupted Bombard (OrokinRocketBombard),0.15000001,0,0
,Corrupted Nullifier (OrokinNullifySpacemanAgent),0.1,0,0
OrokinSurvivalA,Corrupted Lancer (RifleLancer),1,0,0
,Corrupted Crewman (RifleSpacemanAgent),0.5,0,0
