Deck,Enemy,Probability,Max Simultaneous,Tier
CorpusSquadDefenseB,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Член Команди (Spaceman/AIWeek/ShotgunSpacemanAgent),0.25,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.5,0,0
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),0.1,0,1
,Дрон Щит (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,1
,Elite Crewman (Spaceman/EliteSpacemanAgent),0.2,0,2
,Дрон Шахтар (Drones/AIWeek/MineDroneAgent),0.15000001,0,2
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),0.25,0,2
,Рядовий Снайпер (Spaceman/AIWeek/SniperSpacemanAgent),0.25,0,2
,Гібридні Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,2
,Технік Корпусу (Spaceman/AIWeek/DeployableSpacemanAgent),0.1,0,1
,Anti Moa (BipedRobot/AIWeek/LaserDiscBipedAgent),0.02,0,2
,Drones/AIWeek/VacuumDroneAgent,0.0099999998,0,2
,Oxium Osprey (Drones/AIWeek/SuicideDroneAgent),0.025,0,1
CorpusSquadE,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Член Команди (Spaceman/AIWeek/ShotgunSpacemanAgent),0.75,0,0
,Дрон Щит (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
CorpusSurvivalA,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Рядовий Рукопашник (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,6,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.60000002,0,0
,Дрон Щит (Drones/AIWeek/ShieldDroneAgent),1,3,1
,Член Команди (Spaceman/AIWeek/ShotgunSpacemanAgent),0.5,0,1
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),1,3,2
,Oxium Osprey (Drones/AIWeek/SuicideDroneAgent),0.1,3,3
,Рядовий Снайпер (Spaceman/AIWeek/SniperSpacemanAgent),0.25,4,3
,Гібридні Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),1,3,4
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,2,4
,Технік Корпусу (Spaceman/AIWeek/DeployableSpacemanAgent),1,3,5
,Моа З Рейлганом (BipedRobot/AIWeek/RailgunBipedAgent),1,3,5
CorpusSurvivalB,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Рядовий Рукопашник (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,6,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.60000002,0,0
,Дрон Щит (Drones/AIWeek/ShieldDroneAgent),1,3,1
,Член Команди (Spaceman/AIWeek/ShotgunSpacemanAgent),0.5,0,1
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),1,3,2
,Oxium Osprey (Drones/AIWeek/SuicideDroneAgent),0.050000001,3,3
,Рядовий Снайпер (Spaceman/AIWeek/SniperSpacemanAgent),0.25,4,3
,Anti Moa (BipedRobot/AIWeek/LaserDiscBipedAgent),1,2,3
,Гібридні Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),1,3,4
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,2,4
,Технік Корпусу (Spaceman/AIWeek/DeployableSpacemanAgent),1,3,5
,Моа З Рейлганом (BipedRobot/AIWeek/RailgunBipedAgent),1,3,5
DesertGrineerDefenseA,Desert/RifleLancer,1,0,0
,Desert/EliteRifleLancer,1,0,0
,Desert/BladeSawmanNoCoverSurvival,0.5,5,0
,Desert/ShotgunLancer,0.25,0,0
,Desert/JetpackMarine,0.25,5,0
,Desert/MinigunBombard,0.050000001,2,1
,Desert/EvisceratorLancer,0.1,2,1
,AIWeek/GrineerFemale,0.5,4,1
,Desert/GrineerMarinePistol,0.15000001,0,1
,AIWeek/GrineerRollingDrone,0.2,2,2
,AIWeek/RocketBombard,0.025,2,2
,AIWeek/MacheteWomanNoCover,0.2,3,2
,AIWeek/FlameLancer,0.15000001,2,2
,AIWeek/BeastMaster,0.2,2,1
DesertGrineerSquadOne,Desert/RifleLancer,1,0,0
,Desert/EliteRifleLancer,1,0,0
,Desert/BladeSawman,0.30000001,0,0
,Desert/ShotgunLancer,0.25,0,0
,Desert/MinigunBombard,0.050000001,2,0
,Desert/EvisceratorLancer,0.1,2,0
,Desert/JetpackMarine,0.25,5,0
,Regulator (SpecialEvents/SurveillanceDroneAgent),0.050000001,0,0
,Desert/GrineerMarinePistol,0.050000001,0,0
,/Lotus/Types/NeutralCreatures/SandRayCreature,0.25,3,0
,AIWeek/GrineerFemale,0.1,4,0
,AIWeek/BeastMaster,0.15000001,2,0
EventCorpusSquadA,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Дрон Щит (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,Рядовий Рукопашник (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.5,0,0
,Гібридні Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,0
,Технік Корпусу (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,0,0
EventGrineerSquadOne,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,2,0
,AIWeek/RocketBombard,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.1,0,0
,AIWeek/JetpackMarine,0.050000001,0,0
,AIWeek/GrineerMeleeStaffAgent,1,3,0
ForestBossGrineerSquadOne,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.25,0,0
,Forest/ShotgunLancer,0.2,3,0
,Forest/JetpackMarine,0.25,1,0
,Forest/GrineerMarinePistol,0.050000001,3,0
,Forest/EliteRifleLancer,0.25,3,1
,Forest/EvisceratorLancer,0.1,1,1
,AIWeek/FlameLancer,0.1,1,2
ForestGrineer2PointTerritories,Forest/RifleLancer,1,0,0
,Forest/ShotgunLancer,0.25,0,0
,Forest/GrineerMarinePistol,0.050000001,0,0
,Forest/EliteRifleLancer,0.5,0,1
,AIWeek/MacheteWoman,0.2,0,1
,Forest/EvisceratorLancer,0.15000001,1,1
,AIWeek/GrineerFemale,0.2,3,1
,AIWeek/ShieldLancer,0.1,0,1
,Forest/MinigunBombard,0.1,2,1
ForestGrineerSquadOne,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.25,0,0
,Forest/ShotgunLancer,0.2,3,0
,Forest/MinigunBombard,0.050000001,1,0
,AIWeek/GrineerFemale,0.1,1,0
,Forest/JetpackMarine,0.25,1,0
,Frontier Regulator (SpecialEvents/ForestDroneAgent),0.050000001,0,0
,Forest/GrineerMarinePistol,0.050000001,3,0
,Forest/EliteRifleLancer,0.25,3,1
,AIWeek/MacheteWoman,0.2,2,1
,Forest/EvisceratorLancer,0.050000001,1,2
,Forest/MinigunBombard,0.1,2,2
,AIWeek/BeastMaster,0.15000001,2,0
ForestGrineerSurvivalA,Forest/RifleLancer,1,0,0
,AIWeek/MacheteWomanNoCover,0.40000001,2,0
,Forest/BladeSawmanNoCover,0.40000001,0,0
,Forest/JetpackMarine,0.25,1,1
,Forest/ShotgunLancer,0.25,1,1
,Forest/GrineerMarinePistol,0.25,1,2
,Frontier Regulator (SpecialEvents/ForestDroneAgent),1,2,2
,AIWeek/GrineerFemale,1,2,3
,Forest/EliteRifleLancer,0.5,3,3
,AIWeek/FlameLancer,0.2,1,4
,Forest/MinigunBombard,0.1,2,4
,Forest/JetpackMarine,0.25,2,5
,AIWeek/RocketBombard,0.5,1,5
,AIWeek/BeastMaster,0.2,2,2
ForestGrineerTerritoriesOne,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.30000001,0,0
,Forest/ShotgunLancer,0.25,0,0
,Forest/MinigunBombard,0.050000001,2,0
,Forest/JetpackMarine,0.25,1,0
,Forest/GrineerMarinePistol,0.050000001,0,0
,Forest/EliteRifleLancer,0.5,0,1
,AIWeek/MacheteWoman,0.2,0,1
,Forest/EvisceratorLancer,0.15000001,1,1
,AIWeek/GrineerFemale,0.2,3,1
,AIWeek/ShieldLancer,0.1,0,1
,AIWeek/RocketBombard,0.1,1,2
,AIWeek/FlameLancer,0.1,2,2
,Forest/MinigunBombard,0.1,2,2
,Forest/EvisceratorLancer,0.2,2,2
ForestKubrowTestSquad,Forest/RifleLancer,1,0,0
,Forest/BladeSawman,0.25,0,0
,Forest/ShotgunLancer,0.2,3,0
,Forest/JetpackMarine,0.25,1,0
,Forest/GrineerMarinePistol,0.050000001,3,0
,Forest/EliteRifleLancer,0.25,3,1
,Forest/EvisceratorLancer,0.1,1,1
,AIWeek/FlameLancer,0.1,1,2
,Kubrow (/Lotus/Types/NeutralCreatures/Kubrow/KubrowAgent),1,0,0
ExtremeCorpusInvasion,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.30000001,0,0
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),0.5,0,0
,Рядовий Рукопашник (Spaceman/AIWeek/MeleeSpacemanAgent),0.1,0,0
,Гібридні Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.60000002,0,0
,Моа З Рейлганом (BipedRobot/AIWeek/RailgunBipedAgent),0.40000001,0,0
,Дрон Щит (Drones/AIWeek/ShieldDroneAgent),0.40000001,0,0
,Технік Корпусу (Spaceman/AIWeek/DeployableSpacemanAgent),0.60000002,0,0
,Рядовий Снайпер (Spaceman/AIWeek/SniperSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/EviseratorLancer,0.25,0,0
CorpusGrineerInvasionEasy,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Oxium Osprey (Drones/AIWeek/SuicideDroneAgent),0.1,0,0
,Дрон Щит (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,Рядовий Рукопашник (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
CorpusGrineerInvasionHard,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Oxium Osprey (Drones/AIWeek/SuicideDroneAgent),0.050000001,0,0
,Дрон Щит (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,Рядовий Рукопашник (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeGrineerInvasion,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Рядовий Рукопашник (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/MinigunBombard,0.25,0,0
,AIWeek/EviseratorLancer,0.25,0,0
,AIWeek/IncendiaryBombard,0.25,0,0
,AIWeek/GrineerRollingDrone,0.25,0,0
,AIWeek/FlameLancer,0.30000001,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeInvasion,Член Команди (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Elite Crewman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.30000001,0,0
,Моа З Ударною Хвилею (BipedRobot/AIWeek/ShockwaveBipedAgent),0.5,0,0
,Рядовий Рукопашник (Spaceman/AIWeek/MeleeSpacemanAgent),0.1,0,0
,Гібридні Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.60000002,0,0
,Моа З Рейлганом (BipedRobot/AIWeek/RailgunBipedAgent),0.40000001,0,0
,Дрон Щит (Drones/AIWeek/ShieldDroneAgent),0.40000001,0,0
,Технік Корпусу (Spaceman/AIWeek/DeployableSpacemanAgent),0.60000002,0,0
,Рядовий Снайпер (Spaceman/AIWeek/SniperSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/MinigunBombard,0.25,0,0
,AIWeek/EviseratorLancer,0.25,0,0
,AIWeek/IncendiaryBombard,0.25,0,0
,AIWeek/GrineerRollingDrone,0.25,0,0
,AIWeek/FlameLancer,0.2,0,0
,AIWeek/ShieldLancer,0.1,0,0
GrineerShipyardsA,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.2,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,2,0
,AIWeek/RocketBombard,0.1,0,0
,GrineerMarinePistol,0.15000001,0,0
,AIWeek/GrineerFemale,0.1,0,0
,AIWeek/EviseratorLancer,0.1,0,0
,AIWeek/JetpackMarine,0.050000001,0,0
,AIWeek/GrineerMeleeStaffAgent,0.5,1,0
GrineerShipyardsDefenseA,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawmanNoCover,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,1
,AIWeek/ShieldLancer,0.1,2,1
,AIWeek/GrineerRollingDrone,0.2,0,2
,AIWeek/RocketBombard,0.025,0,2
,GrineerMarinePistol,0.15000001,0,2
,AIWeek/MacheteWomanNoCover,0.2,0,2
,AIWeek/GrineerFemale,0.1,0,1
,AIWeek/FlameLancer,0.15000001,0,1
,AIWeek/GrineerMeleeStaffAgentNoLeader,0.2,0,1
,AIWeek/DeltaProsecutorAgent,1,1,9
GrineerShipyardsSurvivalA,AIWeek/RifleLancer,1,0,0
,AIWeek/MacheteWomanNoCover,0.2,3,0
,AIWeek/BladeSawmanNoCoverSurvival,0.30000001,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/ShotgunLancer,0.25,3,1
,GrineerMarinePistol,0.2,2,1
,AIWeek/JetpackMarine,0.1,2,1
,AIWeek/ShieldLancer,0.30000001,4,2
,AIWeek/GrineerMeleeStaffAgentNoLeader,0.30000001,4,2
,AIWeek/GrineerFemale,1,3,3
,AIWeek/MinigunBombard,0.1,3,3
,AIWeek/RocketBombard,0.1,3,4
,AIWeek/EviseratorLancer,0.1,2,5
,AIWeek/GrineerRollingDrone,0.050000001,1,5
,AIWeek/DeltaProsecutorAgent,1,1,9
